"MONTH" "YEAR" "ave_mo_t" "opium_t" "mj_t" "coca_t" "fips" "year"
3 1993 26.3333333333333 0 0 0 "ID" 1993
3 1994 27.0058823529412 0 0 0 "ID" 1994
3 1995 27.1961538461538 0 0 0 "ID" 1995
3 1996 27.2791666666667 0 0 0 "ID" 1996
3 1997 27.4346153846154 0 0 0 "ID" 1997
3 1998 28.2 0 0 0 "ID" 1998
3 2003 27.225 0 0 0 "ID" 2003
3 2004 27.2625 0 0 0 "ID" 2004
3 2005 27.4333333333333 0 0 0 "ID" 2005
3 2013 27.15 0 0 0 "ID" 2013
3 2018 26.55 0 0 0 "ID" 2018
4 1979 26.8958333333333 0 0 0 "ID" 1979
4 1980 26.9666666666667 0 0 0 "ID" 1980
4 1981 26.7272727272727 0 0 0 "ID" 1981
4 1984 27.05 0 0 0 "ID" 1984
4 1986 27 0 0 0 "ID" 1986
4 1987 27.4 0 0 0 "ID" 1987
4 1988 27.6 0 0 0 "ID" 1988
4 1991 27.05 0 0 0 "ID" 1991
4 1992 27.2166666666667 0 0 0 "ID" 1992
4 1993 26.8882352941176 0 0 0 "ID" 1993
4 1994 27.3184210526316 0 0 0 "ID" 1994
4 1995 26.9681818181818 0 0 0 "ID" 1995
4 1996 27.14375 0 0 0 "ID" 1996
4 1997 27.0111111111111 0 0 0 "ID" 1997
4 1998 28.3823529411765 0 0 0 "ID" 1998
4 2003 27.15 0 0 0 "ID" 2003
4 2004 27.8071428571429 0 0 0 "ID" 2004
4 2005 27.9884615384615 0 0 0 "ID" 2005
4 2009 26.8 0 0 0 "ID" 2009
4 2011 26.6 0 0 0 "ID" 2011
5 1979 26.452380952381 0 0 0 "ID" 1979
5 1980 27.1428571428571 0 0 0 "ID" 1980
5 1981 27.1363636363636 0 0 0 "ID" 1981
5 1984 25.925 0 0 0 "ID" 1984
5 1985 26.35 0 0 0 "ID" 1985
5 1986 26.975 0 0 0 "ID" 1986
5 1987 26.9 0 0 0 "ID" 1987
5 1988 26.625 0 0 0 "ID" 1988
5 1989 26.9 0 0 0 "ID" 1989
5 1993 26.9777777777778 0 0 0 "ID" 1993
5 1994 27.33125 0 0 0 "ID" 1994
5 1995 27.6315789473684 0 0 0 "ID" 1995
5 1996 27.4159090909091 0 0 0 "ID" 1996
5 1997 27.4333333333333 0 0 0 "ID" 1997
5 1998 28.4464285714286 0 0 0 "ID" 1998
5 2003 27.2928571428571 0 0 0 "ID" 2003
5 2004 27.2076923076923 0 0 0 "ID" 2004
5 2005 27.4763157894737 0 0 0 "ID" 2005
6 1979 26.5 0 0 0 "ID" 1979
6 1980 26.95 0 0 0 "ID" 1980
6 1981 26.6 0 0 0 "ID" 1981
6 1984 26.95 0 0 0 "ID" 1984
6 1986 27.7 0 0 0 "ID" 1986
6 1987 27.6 0 0 0 "ID" 1987
6 1988 26.5 0 0 0 "ID" 1988
6 1989 26.2 0 0 0 "ID" 1989
6 1992 26.9625 0 0 0 "ID" 1992
6 1993 27.0692307692308 0 0 0 "ID" 1993
6 1994 26.95 0 0 0 "ID" 1994
6 1995 27.2138888888889 0 0 0 "ID" 1995
6 1996 26.8866666666667 0 0 0 "ID" 1996
6 1997 27.1375 0 0 0 "ID" 1997
6 1998 27.5966666666667 0 0 0 "ID" 1998
6 2003 27.1184210526316 0 0 0 "ID" 2003
6 2004 26.67 0 0 0 "ID" 2004
6 2005 27.128125 0 0 0 "ID" 2005
6 2008 26.7 0 0 0 "ID" 2008
6 2015 26.8 0 0 0 "ID" 2015
7 1979 26.0357142857143 0 0 0 "ID" 1979
7 1980 26.4705882352941 0 0 0 "ID" 1980
7 1981 26.15 0 0 0 "ID" 1981
7 1984 26.85 0 0 0 "ID" 1984
7 1985 26.025 0 0 0 "ID" 1985
7 1986 25.875 0 0 0 "ID" 1986
7 1988 26.275 0 0 0 "ID" 1988
7 1991 26.85 0 0 0 "ID" 1991
7 1992 26.8583333333333 0 0 0 "ID" 1992
7 1993 26.5321428571429 0 0 0 "ID" 1993
7 1994 26.2676470588235 0 0 0 "ID" 1994
7 1995 26.5416666666667 0 0 0 "ID" 1995
7 1996 26.325 0 0 0 "ID" 1996
7 1997 26.6368421052632 0 0 0 "ID" 1997
7 1998 27.35 0 0 0 "ID" 1998
7 2003 26.7086956521739 0 0 0 "ID" 2003
7 2004 26.4833333333333 0 0 0 "ID" 2004
7 2005 26.3916666666667 0 0 0 "ID" 2005
7 2015 26.6 0 0 0 "ID" 2015
7 2017 26.8 0 0 0 "ID" 2017
8 1979 26.25 0 0 0 "ID" 1979
8 1980 26.1944444444444 0 0 0 "ID" 1980
8 1981 26.1875 0 0 0 "ID" 1981
8 1984 25.95 0 0 0 "ID" 1984
8 1985 25.7666666666667 0 0 0 "ID" 1985
8 1986 25.3166666666667 0 0 0 "ID" 1986
8 1990 26.8 0 0 0 "ID" 1990
8 1991 26.25 0 0 0 "ID" 1991
8 1992 26.3 0 0 0 "ID" 1992
8 1993 26.25 0 0 0 "ID" 1993
8 1994 25.8611111111111 0 0 0 "ID" 1994
8 1995 26.6305555555556 0 0 0 "ID" 1995
8 1996 26.45 0 0 0 "ID" 1996
8 1997 26.3194444444444 0 0 0 "ID" 1997
8 1998 26.7954545454545 0 0 0 "ID" 1998
8 2002 26.975 0 0 0 "ID" 2002
8 2003 26.734375 0 0 0 "ID" 2003
8 2004 26.7933333333333 0 0 0 "ID" 2004
8 2011 26.25 0 0 0 "ID" 2011
8 2015 25.75 0 0 0 "ID" 2015
8 2017 26.05 0 0 0 "ID" 2017
9 1979 26.425 0 0 0 "ID" 1979
9 1980 26.75 0 0 0 "ID" 1980
9 1981 26.1538461538462 0 0 0 "ID" 1981
9 1984 26.9 0 0 0 "ID" 1984
9 1985 26.125 0 0 0 "ID" 1985
9 1986 25.3 0 0 0 "ID" 1986
9 1991 26.2833333333333 0 0 0 "ID" 1991
9 1992 26.59 0 0 0 "ID" 1992
9 1993 26.3538461538462 0 0 0 "ID" 1993
9 1994 25.5238095238095 0 0 0 "ID" 1994
